RowNumber,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Surname_encoded,Generation,GeoGender,HasBalance,Active__Prod,Gen_Prod,Gen_Geo
2522,638,Germany,Male,25.0,4,148045.45,2,1.0,1.0,114722.42,0,1981,0.0,GermanyMale,Y,2.0,0.0,7
2523,558,France,Male,35.0,1,0.0,2,0.0,0.0,111687.57,0,392,10.0,FranceMale,N,0.0,20.0,1
2524,756,France,Female,24.0,1,0.0,2,1.0,0.0,184182.25,0,1805,0.0,FranceFemale,N,0.0,0.0,0
2525,782,Spain,Male,52.0,4,0.0,1,1.0,1.0,52759.82,1,1411,30.0,SpainMale,N,1.0,30.0,17
2526,505,France,Male,34.0,10,104498.79,1,0.0,1.0,126451.14,0,1183,10.0,FranceMale,Y,1.0,10.0,1
2527,671,Spain,Female,29.0,6,0.0,2,0.0,0.0,12048.67,0,545,0.0,SpainFemale,N,0.0,0.0,14
2528,801,France,Male,42.0,6,0.0,2,1.0,1.0,95804.33,0,1087,20.0,FranceMale,N,2.0,40.0,2
2529,604,France,Male,26.0,8,149542.52,2,0.0,1.0,197911.52,0,1351,0.0,FranceMale,Y,2.0,0.0,0
2530,716,France,Female,29.0,10,87946.39,1,1.0,1.0,182531.74,0,2269,0.0,FranceFemale,Y,1.0,0.0,0
2531,624,France,Female,45.0,3,68639.57,1,1.0,0.0,168002.31,1,336,20.0,FranceFemale,Y,0.0,20.0,2
2532,607,Germany,Male,47.0,4,148826.32,1,1.0,1.0,79450.61,0,2349,20.0,GermanyMale,Y,1.0,20.0,9
2533,827,France,Female,60.0,2,0.0,2,0.0,1.0,60615.83,0,38,40.0,FranceFemale,N,2.0,80.0,4
2534,606,France,Male,61.0,5,108166.09,2,0.0,1.0,8643.21,0,884,40.0,FranceMale,Y,2.0,80.0,4
2535,717,Germany,Female,35.0,5,103214.71,1,1.0,0.0,172172.7,0,2751,10.0,GermanyFemale,Y,0.0,10.0,8
2536,651,Germany,Male,40.0,1,134760.21,2,0.0,0.0,174434.06,1,1108,20.0,GermanyMale,Y,0.0,40.0,9
2537,691,France,Male,58.0,3,0.0,1,0.0,1.0,194930.3,1,1094,30.0,FranceMale,N,1.0,30.0,3
2538,573,France,Female,33.0,0,90124.64,1,1.0,0.0,137476.71,0,2,10.0,FranceFemale,Y,0.0,10.0,1
2539,723,Spain,Male,38.0,6,0.0,2,1.0,1.0,94415.6,0,1606,10.0,SpainMale,N,2.0,20.0,15
2540,584,Germany,Female,46.0,6,87361.02,2,1.0,0.0,120376.87,1,680,20.0,GermanyFemale,Y,0.0,40.0,9
2541,550,Germany,Female,45.0,8,111257.59,1,0.0,0.0,97623.42,1,2796,20.0,GermanyFemale,Y,0.0,20.0,9
2542,611,France,Female,61.0,3,131583.59,4,0.0,1.0,66238.23,1,2473,40.0,FranceFemale,Y,4.0,160.0,4
2543,549,Germany,Male,41.0,9,95020.8,3,1.0,1.0,131710.59,1,1660,20.0,GermanyMale,Y,3.0,60.0,9
2544,850,Spain,Female,24.0,1,0.0,2,0.0,1.0,69052.87,0,888,0.0,SpainFemale,N,2.0,0.0,14
2545,668,Germany,Male,34.0,5,80242.37,2,0.0,0.0,56780.97,0,933,10.0,GermanyMale,Y,0.0,20.0,8
2546,686,France,Female,43.0,0,0.0,1,1.0,1.0,170072.9,0,1947,20.0,FranceFemale,N,1.0,20.0,2
2547,660,France,Male,50.0,1,0.0,3,1.0,1.0,191849.15,1,2228,30.0,FranceMale,N,3.0,90.0,3
2548,682,Spain,Female,59.0,0,122661.39,1,0.0,1.0,84803.76,0,1680,30.0,SpainFemale,Y,1.0,30.0,17
2549,524,France,Male,50.0,4,0.0,2,1.0,1.0,31840.59,1,493,30.0,FranceMale,N,2.0,60.0,3
2550,645,France,Female,36.0,8,0.0,2,1.0,1.0,12096.61,1,753,10.0,FranceFemale,N,2.0,20.0,1
2551,850,France,Male,42.0,0,0.0,2,1.0,0.0,44165.84,0,2762,20.0,FranceMale,N,0.0,40.0,2
2552,537,France,Female,53.0,3,0.0,1,1.0,1.0,91406.62,0,1232,30.0,FranceFemale,N,1.0,30.0,3
2553,599,Spain,Female,46.0,7,81742.84,2,1.0,0.0,83282.21,0,1841,20.0,SpainFemale,Y,0.0,40.0,16
2554,727,Spain,Male,71.0,8,0.0,1,1.0,1.0,198446.91,1,1250,,SpainMale,N,1.0,,20
2555,756,Spain,Male,30.0,2,145127.85,1,0.0,0.0,7554.68,0,1863,10.0,SpainMale,Y,0.0,10.0,15
2556,755,France,Male,38.0,9,148912.44,1,1.0,0.0,80416.16,0,863,10.0,FranceMale,Y,0.0,10.0,1
2557,634,Spain,Female,41.0,4,0.0,2,1.0,1.0,164549.74,0,1549,20.0,SpainFemale,N,2.0,40.0,16
2558,837,France,Male,26.0,4,89900.24,2,1.0,0.0,175477.03,0,1908,0.0,FranceMale,Y,0.0,0.0,0
2559,727,Germany,Female,30.0,8,119027.28,2,1.0,1.0,137903.54,0,1996,10.0,GermanyFemale,Y,2.0,20.0,8
2560,567,Germany,Female,40.0,2,105222.86,2,1.0,0.0,93795.86,0,184,20.0,GermanyFemale,Y,0.0,40.0,9
2561,650,Spain,Female,30.0,6,0.0,1,0.0,0.0,67997.13,1,1588,10.0,SpainFemale,N,0.0,10.0,15
2562,655,Spain,Male,34.0,1,116114.93,1,1.0,1.0,49492.15,0,1915,10.0,SpainMale,Y,1.0,10.0,15
2563,763,France,Female,58.0,9,187911.55,1,0.0,1.0,35825.18,0,212,30.0,FranceFemale,Y,1.0,30.0,3
2564,843,France,Female,27.0,5,0.0,2,1.0,1.0,67494.23,0,2675,0.0,FranceFemale,N,2.0,0.0,0
2565,667,France,Female,38.0,6,144432.04,1,1.0,1.0,73963.17,1,1673,10.0,FranceFemale,Y,1.0,10.0,1
2566,705,France,Female,50.0,4,77065.9,2,0.0,1.0,145159.26,0,852,30.0,FranceFemale,Y,2.0,60.0,3
2567,660,Germany,Female,29.0,6,180520.29,1,1.0,1.0,123850.58,0,2878,0.0,GermanyFemale,Y,1.0,0.0,7
2568,553,France,Male,42.0,1,0.0,2,0.0,0.0,23822.04,0,2044,20.0,FranceMale,N,0.0,40.0,2
2569,612,Germany,Female,47.0,6,130024.87,1,1.0,1.0,45750.21,1,1839,20.0,GermanyFemale,Y,1.0,20.0,9
2570,641,Germany,Female,40.0,2,110086.69,1,1.0,0.0,159773.14,0,2596,20.0,GermanyFemale,Y,0.0,20.0,9
2571,513,Spain,Female,31.0,5,174853.46,1,1.0,0.0,84238.63,0,2769,10.0,SpainFemale,Y,0.0,10.0,15
2572,680,France,Male,44.0,7,108724.98,1,0.0,1.0,72330.46,0,448,20.0,FranceMale,Y,1.0,20.0,2
2573,711,France,Male,58.0,9,91285.13,2,1.0,1.0,26767.85,0,1715,30.0,FranceMale,Y,2.0,60.0,3
2574,689,Spain,Male,40.0,2,0.0,2,1.0,1.0,164768.82,0,1643,20.0,SpainMale,N,2.0,40.0,16
2575,665,Germany,Female,51.0,9,110610.41,2,0.0,1.0,1112.76,1,1537,30.0,GermanyFemale,Y,2.0,60.0,10
2576,551,Germany,Male,54.0,5,102994.04,1,1.0,0.0,176680.16,1,1607,30.0,GermanyMale,Y,0.0,30.0,10
2577,645,Spain,Male,36.0,4,59893.85,2,1.0,0.0,43999.64,0,1587,10.0,SpainMale,Y,0.0,20.0,15
2578,616,Germany,Male,29.0,8,149318.55,1,1.0,0.0,140746.13,0,2823,0.0,GermanyMale,Y,0.0,0.0,7
2579,582,France,Female,32.0,1,116409.55,1,0.0,1.0,152790.92,0,2856,10.0,FranceFemale,Y,1.0,10.0,1
2580,365,Germany,Male,30.0,0,127760.07,1,1.0,0.0,81537.85,1,2086,10.0,GermanyMale,Y,0.0,10.0,8
2581,697,Germany,Female,38.0,6,132591.36,1,1.0,1.0,7387.8,1,306,10.0,GermanyFemale,Y,1.0,10.0,8
2582,704,France,Male,31.0,0,0.0,2,1.0,0.0,183038.33,0,523,10.0,FranceMale,N,0.0,20.0,1
2583,656,France,Female,46.0,5,113402.14,2,1.0,1.0,138849.06,0,2700,20.0,FranceFemale,Y,2.0,40.0,2
2584,712,France,Female,31.0,7,0.0,2,1.0,0.0,170333.38,0,97,10.0,FranceFemale,N,0.0,20.0,1
2585,748,France,Male,40.0,0,0.0,1,0.0,0.0,60416.76,0,1429,20.0,FranceMale,N,0.0,20.0,2
2586,724,France,Male,28.0,9,0.0,2,1.0,1.0,100240.2,0,2673,0.0,FranceMale,N,2.0,0.0,0
2587,691,France,Male,50.0,6,136953.47,1,1.0,1.0,2704.98,0,1057,30.0,FranceMale,Y,1.0,30.0,3
2588,563,France,Male,33.0,8,0.0,2,0.0,1.0,68815.05,0,1252,10.0,FranceMale,N,2.0,20.0,1
2589,741,France,Male,32.0,5,0.0,1,1.0,1.0,64839.23,0,270,10.0,FranceMale,N,1.0,10.0,1
2590,778,France,Male,44.0,8,123863.64,1,1.0,0.0,144494.94,0,685,20.0,FranceMale,Y,0.0,20.0,2
2591,848,Spain,Male,22.0,7,120811.89,1,1.0,1.0,185510.34,0,2024,0.0,SpainMale,Y,1.0,0.0,14
2592,634,Germany,Male,38.0,2,148430.55,1,1.0,1.0,56055.72,0,2653,10.0,GermanyMale,Y,1.0,10.0,8
2593,505,Germany,Male,40.0,6,47869.69,2,1.0,1.0,155061.97,0,2662,20.0,GermanyMale,Y,2.0,40.0,9
2594,692,Germany,Male,53.0,7,150926.99,2,0.0,0.0,119817.19,0,2658,30.0,GermanyMale,Y,0.0,60.0,10
2595,537,Germany,Female,47.0,6,103163.35,1,1.0,0.0,16259.64,1,1198,20.0,GermanyFemale,Y,0.0,20.0,9
2596,633,France,Male,29.0,10,130206.28,1,1.0,0.0,184654.87,0,2593,0.0,FranceMale,Y,0.0,0.0,0
2597,833,France,Female,28.0,4,136674.51,2,0.0,0.0,5278.78,0,2863,0.0,FranceFemale,Y,0.0,0.0,0
2598,592,Spain,Female,40.0,2,200322.45,1,1.0,1.0,113244.73,0,482,20.0,SpainFemale,Y,1.0,20.0,16
2599,587,Spain,Male,48.0,1,0.0,2,1.0,1.0,8908.0,0,2645,20.0,SpainMale,N,2.0,40.0,16
2600,550,Spain,Male,62.0,7,80927.56,1,0.0,1.0,64490.67,0,1234,40.0,SpainMale,Y,1.0,40.0,18
2601,680,France,Female,24.0,10,0.0,3,1.0,0.0,154971.63,1,2232,0.0,FranceFemale,N,0.0,0.0,0
2602,622,Spain,Female,41.0,9,0.0,2,1.0,1.0,155786.39,0,1526,20.0,SpainFemale,N,2.0,40.0,16
2603,594,Germany,Male,28.0,0,142574.71,2,1.0,0.0,129084.82,0,1018,0.0,GermanyMale,Y,0.0,0.0,7
2604,643,Germany,Female,34.0,7,160426.07,1,0.0,1.0,188533.11,0,2754,10.0,GermanyFemale,Y,1.0,10.0,8
2605,540,France,Male,25.0,5,116160.23,1,1.0,0.0,13411.67,0,2786,0.0,FranceMale,Y,0.0,0.0,0
2606,635,Spain,Female,34.0,5,98683.47,2,1.0,0.0,15733.19,0,1822,10.0,SpainFemale,Y,0.0,20.0,15
2607,657,France,Male,32.0,3,118829.03,2,1.0,1.0,73127.61,0,1555,10.0,FranceMale,Y,2.0,20.0,1
2608,814,France,Male,31.0,1,118870.92,1,1.0,0.0,101704.19,0,403,10.0,FranceMale,Y,0.0,10.0,1
2609,600,France,Male,32.0,1,0.0,1,1.0,1.0,101986.16,0,1217,10.0,FranceMale,N,1.0,10.0,1
2610,682,France,Female,46.0,2,0.0,1,1.0,1.0,114442.66,0,2319,20.0,FranceFemale,N,1.0,20.0,2
2611,682,France,Male,38.0,4,107192.38,1,1.0,1.0,15669.17,0,1195,10.0,FranceMale,Y,1.0,10.0,1
2612,566,France,Male,42.0,3,108010.78,1,1.0,1.0,157486.1,0,1993,20.0,FranceMale,Y,1.0,20.0,2
2613,550,Spain,Male,34.0,3,0.0,2,0.0,0.0,131281.28,0,2676,10.0,SpainMale,N,0.0,20.0,15
2614,630,France,Male,26.0,7,129837.72,2,0.0,1.0,197001.15,0,1974,0.0,FranceMale,Y,2.0,0.0,0
2615,546,Germany,Female,58.0,3,106458.31,4,1.0,0.0,128881.87,1,472,30.0,GermanyFemale,Y,0.0,120.0,10
2616,486,France,Male,63.0,9,97009.15,1,1.0,1.0,85101.0,0,2751,40.0,FranceMale,Y,1.0,40.0,4
2617,762,Spain,Male,35.0,9,122929.42,2,0.0,0.0,149822.04,0,1062,10.0,SpainMale,Y,0.0,20.0,15
2618,692,Germany,Male,45.0,6,152296.83,4,0.0,1.0,108040.86,1,1465,20.0,GermanyMale,Y,4.0,80.0,9
2619,498,France,Female,30.0,1,0.0,2,0.0,0.0,135795.53,0,2831,10.0,FranceFemale,N,0.0,20.0,1
2620,850,Spain,Male,49.0,8,0.0,1,0.0,0.0,25867.67,1,1490,20.0,SpainMale,N,0.0,20.0,16
2621,603,France,Male,35.0,6,128993.76,2,1.0,0.0,130483.56,0,1786,10.0,FranceMale,Y,0.0,20.0,1
2622,551,France,Female,36.0,5,0.0,1,1.0,0.0,183479.12,0,2878,10.0,FranceFemale,N,0.0,10.0,1
2623,627,Germany,Male,27.0,0,185267.45,2,1.0,1.0,77027.34,0,2048,0.0,GermanyMale,Y,2.0,0.0,7
2624,515,France,Female,28.0,9,0.0,2,0.0,0.0,94141.75,0,1023,0.0,FranceFemale,N,0.0,0.0,0
2625,605,Spain,Female,29.0,3,116805.82,1,0.0,0.0,4092.75,0,94,0.0,SpainFemale,Y,0.0,0.0,14
2626,567,Germany,Male,29.0,5,129750.68,1,1.0,0.0,109257.59,0,2389,0.0,GermanyMale,Y,0.0,0.0,7
2627,568,Germany,Female,29.0,2,129177.01,2,0.0,1.0,104617.99,0,984,0.0,GermanyFemale,Y,2.0,0.0,7
2628,571,Germany,Male,25.0,6,82506.72,2,1.0,0.0,167705.07,0,2064,0.0,GermanyMale,Y,0.0,0.0,7
2629,634,Germany,Male,48.0,2,107247.69,1,1.0,1.0,103712.05,1,1891,20.0,GermanyMale,Y,1.0,20.0,9
2630,768,Spain,Female,42.0,3,0.0,1,0.0,0.0,161242.99,1,671,20.0,SpainFemale,N,0.0,20.0,16
2631,554,Germany,Female,36.0,3,157780.93,2,1.0,0.0,6089.13,0,2122,10.0,GermanyFemale,Y,0.0,20.0,8
2632,629,France,Male,35.0,1,172170.36,1,1.0,1.0,159777.37,0,504,10.0,FranceMale,Y,1.0,10.0,1
2633,638,Spain,Male,48.0,2,0.0,2,1.0,1.0,7919.08,0,1229,20.0,SpainMale,N,2.0,40.0,16
2634,576,France,Male,41.0,1,0.0,1,1.0,1.0,188274.6,0,2350,20.0,FranceMale,N,1.0,20.0,2
2635,661,Spain,Female,42.0,9,75361.44,1,1.0,0.0,27608.12,1,2653,20.0,SpainFemale,Y,0.0,20.0,16
2636,592,France,Female,27.0,4,0.0,2,1.0,1.0,183569.25,0,2841,0.0,FranceFemale,N,2.0,0.0,0
2637,702,Spain,Male,30.0,2,0.0,2,1.0,1.0,145537.32,0,2462,10.0,SpainMale,N,2.0,20.0,15
2638,647,France,Female,29.0,0,98263.46,2,1.0,0.0,164717.95,0,1372,0.0,FranceFemale,Y,0.0,0.0,0
2639,593,France,Male,43.0,9,0.0,2,1.0,1.0,76357.43,0,302,20.0,FranceMale,N,2.0,40.0,2
2640,712,Germany,Female,40.0,3,109308.79,2,1.0,0.0,120158.72,1,238,20.0,GermanyFemale,Y,0.0,40.0,9
2641,625,Spain,Female,31.0,8,0.0,2,1.0,0.0,151843.54,0,936,10.0,SpainFemale,N,0.0,20.0,15
2642,538,Germany,Female,28.0,6,164365.44,1,0.0,1.0,5698.97,0,2576,0.0,GermanyFemale,Y,1.0,0.0,7
2643,637,Spain,Female,22.0,5,98800.0,1,1.0,0.0,122865.55,0,1363,0.0,SpainFemale,Y,0.0,0.0,14
2644,632,France,Male,27.0,4,193125.85,1,1.0,1.0,152665.85,0,1929,0.0,FranceMale,Y,1.0,0.0,0
2645,736,France,Male,27.0,5,51522.75,1,0.0,1.0,192131.77,0,1236,0.0,FranceMale,Y,1.0,0.0,0
2646,755,France,Male,23.0,5,84284.48,2,1.0,1.0,62851.6,0,602,0.0,FranceMale,Y,2.0,0.0,0
2647,425,Spain,Female,39.0,5,0.0,2,1.0,0.0,140941.47,0,200,10.0,SpainFemale,N,0.0,20.0,15
2648,461,France,Male,51.0,9,119889.84,1,0.0,0.0,56767.67,1,566,30.0,FranceMale,Y,0.0,30.0,3
2649,745,France,Male,21.0,4,137910.45,1,1.0,1.0,177235.23,0,603,0.0,FranceMale,Y,1.0,0.0,0
2650,616,France,Female,37.0,6,0.0,2,1.0,0.0,86242.18,0,1046,10.0,FranceFemale,N,0.0,20.0,1
2651,587,France,Male,33.0,5,100116.82,1,1.0,0.0,34215.58,0,439,10.0,FranceMale,Y,0.0,10.0,1
2652,850,Germany,Male,40.0,4,166082.15,2,0.0,1.0,44406.17,0,1667,20.0,GermanyMale,Y,2.0,40.0,9
2653,601,France,Female,38.0,0,0.0,2,1.0,0.0,165196.65,0,1465,10.0,FranceFemale,N,0.0,20.0,1
2654,730,Spain,Male,26.0,3,0.0,1,1.0,0.0,34542.41,0,910,0.0,SpainMale,N,0.0,0.0,14
2655,532,France,Male,44.0,3,148595.55,1,1.0,0.0,74838.64,1,445,20.0,FranceMale,Y,0.0,20.0,2
2656,850,Germany,Male,53.0,2,94078.97,2,1.0,0.0,36980.54,0,159,30.0,GermanyMale,Y,0.0,60.0,10
2657,779,Spain,Female,34.0,5,0.0,2,0.0,1.0,111676.63,0,2921,10.0,SpainFemale,N,2.0,20.0,15
2658,562,France,Male,29.0,9,0.0,1,1.0,1.0,25858.68,0,315,0.0,FranceMale,N,1.0,0.0,0
2659,670,Germany,Male,40.0,2,164948.98,3,0.0,0.0,177028.0,1,576,20.0,GermanyMale,Y,0.0,60.0,9
2660,729,France,Female,62.0,4,140549.4,1,1.0,0.0,30990.16,1,393,40.0,FranceFemale,Y,0.0,40.0,4
2661,767,France,Female,44.0,2,152509.25,1,1.0,1.0,136915.15,0,2890,20.0,FranceFemale,Y,1.0,20.0,2
2662,742,France,Female,28.0,2,191864.51,1,1.0,0.0,108457.99,1,737,0.0,FranceFemale,Y,0.0,0.0,0
2663,669,France,Female,44.0,8,96418.09,1,0.0,0.0,131609.48,1,2084,20.0,FranceFemale,Y,0.0,20.0,2
2664,542,Spain,Male,32.0,2,131945.94,1,0.0,1.0,159737.56,0,340,10.0,SpainMale,Y,1.0,10.0,15
2665,586,France,Male,29.0,3,0.0,2,1.0,1.0,142238.54,0,1361,0.0,FranceMale,N,2.0,0.0,0
2666,612,Germany,Male,30.0,9,142910.15,1,1.0,0.0,105890.55,1,2316,10.0,GermanyMale,Y,0.0,10.0,8
2667,740,France,Female,37.0,7,0.0,2,1.0,1.0,194270.91,0,2653,10.0,FranceFemale,N,2.0,20.0,1
2668,584,France,Male,35.0,3,146311.58,1,1.0,1.0,105443.47,0,1841,10.0,FranceMale,Y,1.0,10.0,1
2669,524,France,Male,52.0,2,87894.26,1,1.0,0.0,173899.42,1,1324,30.0,FranceMale,Y,0.0,30.0,3
2670,614,France,Female,19.0,5,97445.49,2,1.0,0.0,122823.34,0,2618,0.0,FranceFemale,Y,0.0,0.0,0
2671,598,France,Female,64.0,9,0.0,1,0.0,1.0,13181.37,1,2097,40.0,FranceFemale,N,1.0,40.0,4
2672,799,Spain,Male,35.0,7,0.0,2,0.0,1.0,140780.8,0,421,10.0,SpainMale,N,2.0,20.0,15
2673,724,France,Male,34.0,2,154485.74,2,0.0,0.0,78560.64,0,752,10.0,FranceMale,Y,0.0,20.0,1
2674,601,France,Male,50.0,2,115625.07,1,1.0,0.0,185855.21,0,871,30.0,FranceMale,Y,0.0,30.0,3
2675,804,France,Male,25.0,7,108396.67,1,1.0,0.0,128276.95,0,2007,0.0,FranceMale,Y,0.0,0.0,0
2676,745,Germany,Male,38.0,5,65095.41,2,1.0,1.0,140197.42,0,2853,10.0,GermanyMale,Y,2.0,20.0,8
2677,667,Germany,Male,43.0,1,103018.45,1,1.0,0.0,32462.39,1,1786,20.0,GermanyMale,Y,0.0,20.0,9
2678,518,France,Female,38.0,10,84764.79,1,1.0,1.0,162253.9,0,2458,10.0,FranceFemale,Y,1.0,10.0,1
2679,819,France,Female,38.0,10,0.0,2,1.0,0.0,30498.7,0,1235,10.0,FranceFemale,N,0.0,20.0,1
2680,520,Spain,Female,35.0,4,115680.81,1,1.0,1.0,90280.7,0,2107,10.0,SpainFemale,Y,1.0,10.0,15
2681,625,France,Female,39.0,5,0.0,2,1.0,0.0,32615.21,0,374,10.0,FranceFemale,N,0.0,20.0,1
2682,673,Germany,Male,36.0,5,73088.06,2,0.0,0.0,196142.26,0,2042,10.0,GermanyMale,Y,0.0,20.0,8
2683,656,Germany,Female,27.0,3,150905.03,2,1.0,0.0,16998.72,0,669,0.0,GermanyFemale,Y,0.0,0.0,7
2684,850,Spain,Female,23.0,9,143054.85,1,0.0,1.0,62980.96,0,1655,0.0,SpainFemale,Y,1.0,0.0,14
2685,574,Spain,Female,28.0,7,0.0,2,0.0,0.0,185660.3,0,2592,0.0,SpainFemale,N,0.0,0.0,14
2686,679,France,Male,60.0,6,0.0,2,1.0,1.0,77331.77,0,1542,40.0,FranceMale,N,2.0,80.0,4
2687,530,Germany,Female,42.0,0,99948.45,1,0.0,1.0,97338.62,0,2196,20.0,GermanyFemale,Y,1.0,20.0,9
2688,508,France,Male,44.0,3,115451.05,2,0.0,0.0,67234.33,0,2033,20.0,FranceMale,Y,0.0,40.0,2
2689,558,Germany,Male,32.0,4,108235.91,1,1.0,1.0,143783.28,0,494,10.0,GermanyMale,Y,1.0,10.0,8
2690,414,France,Male,38.0,8,0.0,1,0.0,1.0,77661.12,1,1673,10.0,FranceMale,N,1.0,10.0,1
2691,648,Spain,Male,42.0,2,98795.61,2,1.0,0.0,89123.99,0,1183,20.0,SpainMale,Y,0.0,40.0,16
2692,721,France,Female,37.0,1,0.0,2,1.0,0.0,70810.8,0,1607,10.0,FranceFemale,N,0.0,20.0,1
2693,751,France,Male,31.0,8,0.0,2,0.0,0.0,17550.49,0,2213,10.0,FranceMale,N,0.0,20.0,1
2694,662,France,Male,34.0,2,0.0,2,0.0,1.0,21497.27,0,47,10.0,FranceMale,N,2.0,20.0,1
2695,628,Germany,Male,29.0,3,113146.98,2,0.0,1.0,124749.08,0,262,0.0,GermanyMale,Y,2.0,0.0,7
2696,597,Germany,Female,39.0,8,162532.14,3,1.0,0.0,36051.46,1,2377,10.0,GermanyFemale,Y,0.0,30.0,8
2697,698,Spain,Female,40.0,0,92053.44,1,1.0,1.0,143681.83,0,1159,20.0,SpainFemale,Y,1.0,20.0,16
2698,723,France,Male,48.0,7,0.0,2,1.0,1.0,150694.58,0,1549,20.0,FranceMale,N,2.0,40.0,2
2699,586,France,Female,28.0,5,0.0,3,1.0,0.0,170487.4,1,135,0.0,FranceFemale,N,0.0,0.0,0
2700,633,Germany,Female,29.0,8,104944.1,1,1.0,1.0,97684.46,0,49,0.0,GermanyFemale,Y,1.0,0.0,7
2701,564,France,Male,31.0,4,0.0,2,1.0,0.0,53520.03,0,327,10.0,FranceMale,N,0.0,20.0,1
2702,649,France,Female,31.0,2,0.0,2,1.0,0.0,15200.61,0,2429,10.0,FranceFemale,N,0.0,20.0,1
2703,622,France,Female,30.0,4,107879.04,1,0.0,1.0,196894.62,0,2094,10.0,FranceFemale,Y,1.0,10.0,1
2704,459,Germany,Male,46.0,7,110356.42,1,1.0,0.0,4969.13,1,359,20.0,GermanyMale,Y,0.0,20.0,9
2705,718,France,Male,27.0,2,0.0,2,0.0,0.0,26229.24,0,1715,0.0,FranceMale,N,0.0,0.0,0
2706,655,Spain,Female,34.0,4,109783.69,2,1.0,0.0,134034.32,0,1592,10.0,SpainFemale,Y,0.0,20.0,15
2707,696,France,Male,22.0,9,149777.0,1,1.0,1.0,198032.93,0,2228,0.0,FranceMale,Y,1.0,0.0,0
2708,637,France,Female,38.0,3,104339.56,1,0.0,0.0,119882.86,0,2098,10.0,FranceFemale,Y,0.0,10.0,1
2709,630,Spain,Female,21.0,1,85818.18,1,1.0,1.0,133102.3,0,2900,0.0,SpainFemale,Y,1.0,0.0,14
2710,592,France,Male,37.0,4,212692.97,1,0.0,0.0,176395.02,0,1673,10.0,FranceMale,Y,0.0,10.0,1
2711,634,Germany,Male,37.0,1,89696.84,2,1.0,1.0,193179.88,0,2695,10.0,GermanyMale,Y,2.0,20.0,8
2712,608,France,Female,28.0,9,0.0,2,1.0,1.0,125062.02,0,2205,0.0,FranceFemale,N,2.0,0.0,0
2713,565,Germany,Female,32.0,9,68067.24,1,1.0,0.0,143287.58,0,336,10.0,GermanyFemale,Y,0.0,10.0,8
2714,763,Spain,Male,67.0,9,148564.66,1,0.0,1.0,87236.4,0,2198,40.0,SpainMale,Y,1.0,40.0,18
2715,665,France,Female,55.0,8,136354.16,1,1.0,1.0,93769.89,0,1727,30.0,FranceFemale,Y,1.0,30.0,3
2716,649,France,Male,38.0,1,122214.0,1,0.0,1.0,88965.46,0,1607,10.0,FranceMale,Y,1.0,10.0,1
2717,695,France,Male,45.0,3,0.0,2,1.0,1.0,30793.61,0,567,20.0,FranceMale,N,2.0,40.0,2
2718,775,Germany,Male,70.0,6,119684.88,2,1.0,1.0,74532.02,0,2904,,GermanyMale,Y,2.0,,13
2719,788,France,Female,39.0,3,135139.33,1,0.0,1.0,113086.08,0,812,10.0,FranceFemale,Y,1.0,10.0,1
2720,569,Germany,Female,42.0,9,146100.75,1,1.0,0.0,32574.01,1,2106,20.0,GermanyFemale,Y,0.0,20.0,9
2721,726,Spain,Female,56.0,8,123110.9,3,0.0,1.0,130113.78,1,1667,30.0,SpainFemale,Y,3.0,90.0,17
2722,564,Germany,Female,44.0,3,111760.4,3,1.0,1.0,104722.47,1,1388,20.0,GermanyFemale,Y,3.0,60.0,9
2723,544,France,Female,32.0,9,110728.39,1,1.0,1.0,14559.62,0,607,10.0,FranceFemale,Y,1.0,10.0,1
2724,614,France,Female,41.0,8,121558.46,1,1.0,1.0,598.8,0,1471,20.0,FranceFemale,Y,1.0,20.0,2
2725,453,Germany,Female,38.0,8,120623.21,1,1.0,0.0,129697.99,0,729,10.0,GermanyFemale,Y,0.0,10.0,8
2726,471,France,Female,58.0,4,114713.57,1,1.0,1.0,36315.03,0,1871,30.0,FranceFemale,Y,1.0,30.0,3
2727,829,Germany,Female,37.0,3,103457.76,1,0.0,0.0,1114.12,0,1803,10.0,GermanyFemale,Y,0.0,10.0,8
2728,754,Germany,Male,57.0,2,101134.87,2,1.0,1.0,70954.41,0,2429,30.0,GermanyMale,Y,2.0,60.0,10
2729,749,Germany,Male,46.0,10,78136.36,2,1.0,1.0,73470.98,0,718,20.0,GermanyMale,Y,2.0,40.0,9
2730,667,France,Male,23.0,1,0.0,2,1.0,0.0,91573.19,0,1189,0.0,FranceMale,N,0.0,0.0,0
2731,670,Spain,Male,30.0,3,133446.34,1,0.0,0.0,3154.95,0,212,10.0,SpainMale,Y,0.0,10.0,15
2732,670,France,Female,33.0,7,0.0,2,1.0,1.0,88187.81,0,1552,10.0,FranceFemale,N,2.0,20.0,1
2733,623,Germany,Female,48.0,1,108076.33,1,1.0,0.0,118855.26,1,2678,20.0,GermanyFemale,Y,0.0,20.0,9
2734,571,France,Male,32.0,5,131354.25,1,1.0,0.0,125256.53,0,2461,10.0,FranceMale,Y,0.0,10.0,1
2735,641,Germany,Female,37.0,7,62974.64,2,0.0,1.0,39016.43,0,2100,10.0,GermanyFemale,Y,2.0,20.0,8
